,Date,Store,Holiday Name,Is Holiday,Weekly_Sales,Temperature C,CPI,Unemployment,Fuel_Price,Temp Category,Unemployment Category
1617,2010-10-08,43,No Holiday,No Holiday,713332.54,22.67222222222222,203.66517860000013,10.209999999999994,2.6329999999999982,20°C to 29°C,High: >9%
1618,2010-10-08,44,No Holiday,No Holiday,279524.43999999994,17.238888888888905,126.27916670000012,7.610000000000009,2.8409999999999984,10°C to 19°C,Normal: 6%-9%
1619,2010-10-08,45,No Holiday,No Holiday,745782.0999999999,13.605555555555581,182.76400319999996,8.724000000000002,2.764000000000002,10°C to 19°C,Normal: 6%-9%
1620,2010-10-15,1,No Holiday,No Holiday,1459409.0999999987,19.544444444444466,211.81374359999984,7.8380000000000045,2.7199999999999993,20°C to 29°C,Normal: 6%-9%
1621,2010-10-15,2,No Holiday,No Holiday,1794355.4899999998,18.777777777777807,211.47132860000016,8.163000000000007,2.7199999999999993,10°C to 19°C,Normal: 6%-9%
1622,2010-10-15,3,No Holiday,No Holiday,345584.39,20.950000000000024,215.1293114,7.564000000000007,2.7199999999999993,20°C to 29°C,Normal: 6%-9%
1623,2010-10-15,4,No Holiday,No Holiday,1867345.0900000005,16.683333333333323,126.32667740000014,7.127000000000006,2.7319999999999998,10°C to 19°C,Normal: 6%-9%
1624,2010-10-15,5,No Holiday,No Holiday,280681.20000000007,20.061111111111124,212.36918669999983,6.767999999999988,2.7199999999999993,20°C to 29°C,Normal: 6%-9%
1625,2010-10-15,6,No Holiday,No Holiday,1344580.9200000002,20.51666666666666,213.33379769999968,7.007000000000004,2.7199999999999993,20°C to 29°C,Normal: 6%-9%
1626,2010-10-15,7,No Holiday,No Holiday,463370.4799999999,2.1444444444444453,190.86230869999977,9.136999999999992,2.762,0°C to 9°C,High: >9%
1627,2010-10-15,8,No Holiday,No Holiday,826546.9600000001,16.994444444444447,215.17569999999984,6.4329999999999945,2.7199999999999993,10°C to 19°C,Normal: 6%-9%
1628,2010-10-15,9,No Holiday,No Holiday,454769.68,19.644444444444463,215.35899170000027,6.560000000000001,2.7199999999999993,20°C to 29°C,Normal: 6%-9%
1629,2010-10-15,10,No Holiday,No Holiday,1703850.25,24.155555555555562,126.32667740000014,9.003000000000002,3.0800000000000045,20°C to 29°C,High: >9%
1630,2010-10-15,11,No Holiday,No Holiday,1175003.6699999997,21.922222222222217,215.1293114,7.564000000000008,2.7199999999999993,20°C to 29°C,Normal: 6%-9%
1631,2010-10-15,12,No Holiday,No Holiday,862419.8400000001,23.888888888888907,126.32667740000012,14.31299999999999,2.9759999999999995,20°C to 29°C,High: >9%
1632,2010-10-15,13,No Holiday,No Holiday,1851431.06,12.28888888888889,126.32667740000014,7.795000000000001,2.8449999999999993,10°C to 19°C,Normal: 6%-9%
1633,2010-10-15,14,No Holiday,No Holiday,1932162.6300000001,14.783333333333326,182.8106203000002,8.724000000000002,2.867999999999997,10°C to 19°C,Normal: 6%-9%
1634,2010-10-15,15,No Holiday,No Holiday,577011.2599999999,9.977777777777769,132.7633548000001,8.067000000000005,2.9989999999999974,10°C to 19°C,Normal: 6%-9%
1635,2010-10-15,16,No Holiday,No Holiday,452169.28,7.222222222222228,190.86230869999977,6.985999999999994,2.762,0°C to 9°C,Normal: 6%-9%
1636,2010-10-15,17,No Holiday,No Holiday,838297.3199999998,8.527777777777779,126.32667740000012,6.8849999999999945,2.8449999999999993,0°C to 9°C,Normal: 6%-9%
1637,2010-10-15,18,No Holiday,No Holiday,1029618.1000000001,11.12222222222223,132.7633548000001,9.331000000000007,2.8779999999999952,10°C to 19°C,High: >9%
1638,2010-10-15,19,No Holiday,No Holiday,1369317.6300000001,10.733333333333345,132.76335480000006,8.067000000000005,2.9989999999999974,10°C to 19°C,Normal: 6%-9%
1639,2010-10-15,20,No Holiday,No Holiday,1950676.3899999992,15.094444444444438,205.01376370000023,7.483999999999995,2.8679999999999968,10°C to 19°C,Normal: 6%-9%
1640,2010-10-15,21,No Holiday,No Holiday,693412.05,20.338888888888896,211.47132860000016,8.163000000000007,2.7199999999999993,20°C to 29°C,Normal: 6%-9%
1641,2010-10-15,22,No Holiday,No Holiday,954401.4600000002,12.905555555555564,136.64019350000007,8.572000000000001,2.8779999999999952,10°C to 19°C,Normal: 6%-9%
1642,2010-10-15,23,No Holiday,No Holiday,1119809.7099999997,7.527777777777772,132.7633548000001,5.286999999999997,2.8779999999999952,0°C to 9°C,Low: <6%
1643,2010-10-15,24,No Holiday,No Holiday,1300806.74,11.572222222222203,132.76335480000006,8.274999999999988,2.9989999999999974,10°C to 19°C,Normal: 6%-9%
1644,2010-10-15,25,No Holiday,No Holiday,616094.7200000001,12.272222222222236,205.0137637000002,7.483999999999992,2.867999999999997,10°C to 19°C,Normal: 6%-9%
1645,2010-10-15,26,No Holiday,No Holiday,937956.89,4.40555555555556,132.7633548000001,8.149,2.8779999999999952,0°C to 9°C,Normal: 6%-9%
1646,2010-10-15,27,No Holiday,No Holiday,1728388.1999999997,14.655555555555562,136.64019350000004,8.021000000000006,2.9989999999999974,10°C to 19°C,Normal: 6%-9%
1647,2010-10-15,28,No Holiday,No Holiday,1158062.99,23.888888888888907,126.32667740000012,14.31299999999999,2.9759999999999995,20°C to 29°C,High: >9%
1648,2010-10-15,29,No Holiday,No Holiday,483011.69000000006,12.905555555555564,132.7633548000001,10.524,2.8779999999999952,10°C to 19°C,High: >9%
1649,2010-10-15,30,No Holiday,No Holiday,453943.89,20.338888888888874,211.4713286,8.163000000000006,2.7199999999999993,20°C to 29°C,Normal: 6%-9%
1650,2010-10-15,31,No Holiday,No Holiday,1265852.4300000004,20.3388888888889,211.47132860000016,8.163000000000007,2.7199999999999993,20°C to 29°C,Normal: 6%-9%
1651,2010-10-15,32,No Holiday,No Holiday,1096692.8800000004,11.644444444444423,190.86230869999977,9.136999999999988,2.762,10°C to 19°C,High: >9%
1652,2010-10-15,33,No Holiday,No Holiday,251732.92000000004,26.938888888888872,126.32667740000004,9.264999999999992,3.08,20°C to 29°C,High: >9%
1653,2010-10-15,34,No Holiday,No Holiday,888703.6199999999,15.316666666666684,126.32667740000014,10.210000000000006,2.7319999999999998,10°C to 19°C,High: >9%
1654,2010-10-15,35,No Holiday,No Holiday,798376.99,14.655555555555564,136.64019350000007,8.762999999999996,2.867999999999997,10°C to 19°C,Normal: 6%-9%
1655,2010-10-15,36,No Holiday,No Holiday,453308.1500000001,21.98333333333334,210.58059440000014,8.476,2.7049999999999987,20°C to 29°C,Normal: 6%-9%
1656,2010-10-15,37,No Holiday,No Holiday,498925.8599999999,21.983333333333338,210.58059440000014,8.476,2.7199999999999993,20°C to 29°C,Normal: 6%-9%
1657,2010-10-15,38,No Holiday,No Holiday,337743.25999999995,23.888888888888903,126.32667740000005,14.31299999999999,2.9759999999999995,20°C to 29°C,High: >9%
1658,2010-10-15,39,No Holiday,No Holiday,1238742.0,21.088888888888896,210.5805944000002,8.476,2.7199999999999993,20°C to 29°C,Normal: 6%-9%
1659,2010-10-15,40,No Holiday,No Holiday,917883.1699999998,6.9777777777777725,132.76335480000006,5.286999999999996,2.877999999999995,0°C to 9°C,Low: <6%
1660,2010-10-15,41,No Holiday,No Holiday,1133913.3300000003,9.950000000000006,190.86230869999977,7.507999999999993,2.762,10°C to 19°C,Normal: 6%-9%
1661,2010-10-15,42,No Holiday,No Holiday,559285.3500000001,24.155555555555562,126.32667740000005,9.002999999999991,3.0800000000000005,20°C to 29°C,High: >9%
1662,2010-10-15,43,No Holiday,No Holiday,699852.6799999999,20.43333333333331,203.72990319999994,10.209999999999994,2.7199999999999993,20°C to 29°C,High: >9%
1663,2010-10-15,44,No Holiday,No Holiday,268708.43,12.28888888888889,126.32667740000005,7.610000000000009,2.8449999999999993,10°C to 19°C,Normal: 6%-9%
1664,2010-10-15,45,No Holiday,No Holiday,715263.3000000003,14.783333333333324,182.81062030000018,8.724,2.867999999999997,10°C to 19°C,Normal: 6%-9%
1665,2010-10-22,1,No Holiday,No Holiday,1345454.0000000002,21.03333333333331,211.86129369999983,7.8380000000000045,2.7249999999999965,20°C to 29°C,Normal: 6%-9%
1666,2010-10-22,2,No Holiday,No Holiday,1737947.6400000001,20.27777777777781,211.51872080000027,8.163000000000007,2.7249999999999965,20°C to 29°C,Normal: 6%-9%
1667,2010-10-22,3,No Holiday,No Holiday,348895.98000000016,22.022222222222208,215.17838999999967,7.564000000000007,2.724999999999997,20°C to 29°C,Normal: 6%-9%
1668,2010-10-22,4,No Holiday,No Holiday,1927610.0600000003,17.872222222222245,126.38154839999994,7.127000000000006,2.7359999999999975,10°C to 19°C,Normal: 6%-9%
1669,2010-10-22,5,No Holiday,No Holiday,284988.27,21.64444444444441,212.41699279999975,6.767999999999988,2.724999999999997,20°C to 29°C,Normal: 6%-9%
1670,2010-10-22,6,No Holiday,No Holiday,1332716.5299999998,21.65000000000002,213.38204860000027,7.007000000000004,2.7249999999999965,20°C to 29°C,Normal: 6%-9%
1671,2010-10-22,7,No Holiday,No Holiday,472450.81000000006,2.688888888888895,190.9070183999998,9.13699999999999,2.762,0°C to 9°C,High: >9%
1672,2010-10-22,8,No Holiday,No Holiday,836419.14,17.144444444444414,215.2248,6.4329999999999945,2.724999999999997,10°C to 19°C,Normal: 6%-9%
1673,2010-10-22,9,No Holiday,No Holiday,466322.75999999995,21.10555555555559,215.40817620000007,6.560000000000001,2.724999999999997,20°C to 29°C,Normal: 6%-9%
1674,2010-10-22,10,No Holiday,No Holiday,1740234.0600000003,20.06666666666667,126.38154839999996,9.003000000000002,3.0140000000000033,20°C to 29°C,High: >9%
1675,2010-10-22,11,No Holiday,No Holiday,1169831.3800000006,22.555555555555586,215.17838999999964,7.564000000000007,2.724999999999997,20°C to 29°C,Normal: 6%-9%
1676,2010-10-22,12,No Holiday,No Holiday,857883.4600000001,20.472222222222193,126.38154839999991,14.31299999999999,3.014000000000003,20°C to 29°C,High: >9%
1677,2010-10-22,13,No Holiday,No Holiday,1796949.59,13.827777777777781,126.38154839999996,7.795000000000001,2.8489999999999975,10°C to 19°C,Normal: 6%-9%
1678,2010-10-22,14,No Holiday,No Holiday,1936621.09,11.75,182.85586850000018,8.724000000000002,2.917000000000001,10°C to 19°C,Normal: 6%-9%
1679,2010-10-22,15,No Holiday,No Holiday,600395.7300000001,8.388888888888902,132.8170968000001,8.067000000000005,3.0490000000000044,0°C to 9°C,Normal: 6%-9%
1680,2010-10-22,16,No Holiday,No Holiday,541216.92,7.6944444444444535,190.90701839999983,6.985999999999994,2.762,0°C to 9°C,Normal: 6%-9%
1681,2010-10-22,17,No Holiday,No Holiday,815093.7599999999,8.861111111111098,126.38154839999991,6.8849999999999945,2.8489999999999984,0°C to 9°C,Normal: 6%-9%
1682,2010-10-22,18,No Holiday,No Holiday,1052120.4299999997,8.39999999999999,132.81709680000012,9.331000000000007,2.9190000000000027,0°C to 9°C,High: >9%
1683,2010-10-22,19,No Holiday,No Holiday,1357154.7100000004,9.138888888888903,132.8170968000001,8.067000000000005,3.0490000000000044,10°C to 19°C,Normal: 6%-9%
1684,2010-10-22,20,No Holiday,No Holiday,1893955.2700000007,10.288888888888893,205.0627881,7.483999999999994,2.917000000000001,10°C to 19°C,Normal: 6%-9%
1685,2010-10-22,21,No Holiday,No Holiday,710668.4499999998,21.511111111111116,211.51872080000027,8.163000000000007,2.724999999999997,20°C to 29°C,Normal: 6%-9%
1686,2010-10-22,22,No Holiday,No Holiday,960998.5200000001,10.13333333333333,136.68887100000012,8.572000000000001,2.9190000000000027,10°C to 19°C,Normal: 6%-9%
1687,2010-10-22,23,No Holiday,No Holiday,1147503.9200000002,6.216666666666657,132.81709680000012,5.286999999999997,2.9190000000000027,0°C to 9°C,Low: <6%
1688,2010-10-22,24,No Holiday,No Holiday,1234875.3300000003,9.272222222222231,132.8170968000001,8.274999999999988,3.0490000000000044,10°C to 19°C,Normal: 6%-9%
1689,2010-10-22,25,No Holiday,No Holiday,661644.1900000002,8.183333333333332,205.0627881,7.483999999999992,2.917000000000001,0°C to 9°C,Normal: 6%-9%
1690,2010-10-22,26,No Holiday,No Holiday,916522.6599999995,2.2944444444444483,132.81709680000012,8.149,2.9190000000000027,0°C to 9°C,Normal: 6%-9%
1691,2010-10-22,27,No Holiday,No Holiday,1693935.2899999998,11.566666666666684,136.68887100000015,8.021000000000006,3.0490000000000044,10°C to 19°C,Normal: 6%-9%
1692,2010-10-22,28,No Holiday,No Holiday,1120619.32,20.47222222222219,126.38154839999994,14.31299999999999,3.0140000000000033,20°C to 29°C,High: >9%
1693,2010-10-22,29,No Holiday,No Holiday,505221.16999999987,10.13333333333333,132.81709680000012,10.524,2.9190000000000027,10°C to 19°C,High: >9%
1694,2010-10-22,30,No Holiday,No Holiday,459631.74000000017,21.511111111111095,211.51872080000012,8.163000000000006,2.724999999999998,20°C to 29°C,Normal: 6%-9%
1695,2010-10-22,31,No Holiday,No Holiday,1262289.29,21.51111111111112,211.51872080000027,8.163000000000007,2.7249999999999965,20°C to 29°C,Normal: 6%-9%
1696,2010-10-22,32,No Holiday,No Holiday,1102185.0000000002,11.277777777777793,190.9070183999998,9.136999999999988,2.762,10°C to 19°C,High: >9%
1697,2010-10-22,33,No Holiday,No Holiday,234175.92,23.444444444444454,126.38154839999997,9.264999999999992,3.013999999999999,20°C to 29°C,High: >9%
1698,2010-10-22,34,No Holiday,No Holiday,936293.6000000004,14.505555555555564,126.38154839999994,10.210000000000006,2.7359999999999975,10°C to 19°C,High: >9%
1699,2010-10-22,35,No Holiday,No Holiday,827705.8199999997,11.566666666666684,136.68887100000012,8.762999999999998,2.917000000000001,10°C to 19°C,Normal: 6%-9%
1700,2010-10-22,36,No Holiday,No Holiday,424956.30000000005,22.355555555555583,210.62714440000005,8.476,2.697999999999997,20°C to 29°C,Normal: 6%-9%
1701,2010-10-22,37,No Holiday,No Holiday,510425.39999999997,22.355555555555583,210.62714440000002,8.476,2.724999999999998,20°C to 29°C,Normal: 6%-9%
1702,2010-10-22,38,No Holiday,No Holiday,339042.18,20.4722222222222,126.38154839999994,14.31299999999999,3.0140000000000002,20°C to 29°C,High: >9%
1703,2010-10-22,39,No Holiday,No Holiday,1261109.01,22.072222222222244,210.62714439999985,8.476,2.724999999999997,20°C to 29°C,Normal: 6%-9%
1704,2010-10-22,40,No Holiday,No Holiday,882180.9099999996,5.138888888888895,132.8170968000001,5.286999999999996,2.9190000000000027,0°C to 9°C,Low: <6%
1705,2010-10-22,41,No Holiday,No Holiday,1156003.7,8.93888888888888,190.9070183999998,7.507999999999993,2.762,0°C to 9°C,Normal: 6%-9%
1706,2010-10-22,42,No Holiday,No Holiday,522467.50999999983,20.06666666666669,126.38154839999996,9.002999999999991,3.014,20°C to 29°C,High: >9%
1707,2010-10-22,43,No Holiday,No Holiday,680943.0299999998,20.811111111111124,203.77706450000002,10.209999999999994,2.724999999999998,20°C to 29°C,High: >9%
1708,2010-10-22,44,No Holiday,No Holiday,270110.3,13.827777777777781,126.38154839999993,7.610000000000009,2.849000000000001,10°C to 19°C,Normal: 6%-9%
1709,2010-10-22,45,No Holiday,No Holiday,730899.3699999999,11.75,182.85586850000016,8.724,2.917000000000001,10°C to 19°C,Normal: 6%-9%
1710,2010-10-29,1,No Holiday,No Holiday,1384209.2200000002,20.9111111111111,211.90884379999991,7.8380000000000045,2.716000000000001,20°C to 29°C,Normal: 6%-9%
1711,2010-10-29,2,No Holiday,No Holiday,1802755.1099999999,19.022222222222204,211.56611309999982,8.163000000000007,2.716000000000001,20°C to 29°C,Normal: 6%-9%
1712,2010-10-29,3,No Holiday,No Holiday,348591.7400000001,22.244444444444458,215.22746860000004,7.564000000000007,2.716,20°C to 29°C,Normal: 6%-9%
1713,2010-10-29,4,No Holiday,No Holiday,1933332.9999999998,13.855555555555583,126.43641940000006,7.127000000000006,2.717999999999998,10°C to 19°C,Normal: 6%-9%
1714,2010-10-29,5,No Holiday,No Holiday,278031.81000000006,21.43333333333333,212.46479899999983,6.767999999999988,2.716,20°C to 29°C,Normal: 6%-9%
1715,2010-10-29,6,No Holiday,No Holiday,1385323.7,21.327777777777783,213.4302994000004,7.007000000000004,2.716000000000001,20°C to 29°C,Normal: 6%-9%
1716,2010-10-29,7,No Holiday,No Holiday,465493.1499999999,1.5444444444444472,190.951728,9.13699999999999,2.7479999999999984,0°C to 9°C,High: >9%
1717,2010-10-29,8,No Holiday,No Holiday,830756.76,14.405555555555564,215.2739000000001,6.4329999999999945,2.716000000000001,10°C to 19°C,Normal: 6%-9%
1718,2010-10-29,9,No Holiday,No Holiday,508801.6100000001,18.01666666666666,215.45736070000018,6.560000000000001,2.7159999999999997,10°C to 19°C,Normal: 6%-9%
1719,2010-10-29,10,No Holiday,No Holiday,1741308.56,20.42222222222222,126.43641940000009,9.003000000000002,3.1299999999999972,20°C to 29°C,High: >9%
1720,2010-10-29,11,No Holiday,No Holiday,1195035.9999999998,23.450000000000028,215.22746860000004,7.564000000000007,2.7160000000000006,20°C to 29°C,Normal: 6%-9%
1721,2010-10-29,12,No Holiday,No Holiday,955294.6999999997,16.161111111111126,126.43641940000002,14.31299999999999,3.015999999999998,10°C to 19°C,High: >9%
1722,2010-10-29,13,No Holiday,No Holiday,1887895.0699999996,7.28888888888889,126.43641940000008,7.795000000000002,2.8410000000000015,0°C to 9°C,Normal: 6%-9%
1723,2010-10-29,14,No Holiday,No Holiday,1984768.3399999996,16.277777777777803,182.9011166,8.724000000000002,2.9209999999999994,10°C to 19°C,Normal: 6%-9%
1724,2010-10-29,15,No Holiday,No Holiday,598301.4999999998,12.827777777777781,132.87083869999995,8.067000000000005,3.0550000000000046,10°C to 19°C,Normal: 6%-9%
1725,2010-10-29,16,No Holiday,No Holiday,495022.50999999995,2.0888888888888877,190.951728,6.985999999999994,2.747999999999999,0°C to 9°C,Normal: 6%-9%
1726,2010-10-29,17,No Holiday,No Holiday,861941.2500000002,4.372222222222224,126.43641940000005,6.8849999999999945,2.841000000000001,0°C to 9°C,Normal: 6%-9%
1727,2010-10-29,18,No Holiday,No Holiday,1038576.5399999997,13.250000000000002,132.87083869999995,9.331000000000007,2.9379999999999966,10°C to 19°C,High: >9%
1728,2010-10-29,19,No Holiday,No Holiday,1404576.4799999997,13.394444444444419,132.87083869999995,8.067000000000005,3.0550000000000046,10°C to 19°C,Normal: 6%-9%
1729,2010-10-29,20,No Holiday,No Holiday,1891816.0,14.200000000000019,205.1118126000001,7.483999999999994,2.920999999999999,10°C to 19°C,Normal: 6%-9%
1730,2010-10-29,21,No Holiday,No Holiday,731756.6500000001,19.727777777777792,211.56611309999982,8.163000000000007,2.7160000000000006,20°C to 29°C,Normal: 6%-9%
1731,2010-10-29,22,No Holiday,No Holiday,1025766.2700000001,14.294444444444457,136.73754840000018,8.572000000000001,2.937999999999997,10°C to 19°C,Normal: 6%-9%
1732,2010-10-29,23,No Holiday,No Holiday,1112871.23,9.266666666666662,132.87083869999992,5.286999999999997,2.937999999999997,10°C to 19°C,Low: <6%
1733,2010-10-29,24,No Holiday,No Holiday,1244925.9399999997,14.049999999999981,132.87083869999995,8.274999999999988,3.0550000000000046,10°C to 19°C,Normal: 6%-9%
1734,2010-10-29,25,No Holiday,No Holiday,674458.0299999997,13.17777777777778,205.1118126000001,7.483999999999993,2.9209999999999994,10°C to 19°C,Normal: 6%-9%
1735,2010-10-29,26,No Holiday,No Holiday,895069.8799999999,4.611111111111108,132.87083869999992,8.149,2.937999999999997,0°C to 9°C,Normal: 6%-9%
1736,2010-10-29,27,No Holiday,No Holiday,1688955.4899999995,16.122222222222245,136.7375484000002,8.021000000000006,3.055000000000005,10°C to 19°C,Normal: 6%-9%
1737,2010-10-29,28,No Holiday,No Holiday,1231688.4799999997,16.161111111111122,126.43641940000005,14.31299999999999,3.015999999999998,10°C to 19°C,High: >9%
1738,2010-10-29,29,No Holiday,No Holiday,527058.5899999999,14.294444444444457,132.87083869999992,10.524,2.937999999999997,10°C to 19°C,High: >9%
1739,2010-10-29,30,No Holiday,No Holiday,438334.3899999999,19.727777777777767,211.56611309999985,8.163000000000006,2.715999999999998,20°C to 29°C,Normal: 6%-9%
1740,2010-10-29,31,No Holiday,No Holiday,1257921.2800000003,19.727777777777796,211.56611309999982,8.163000000000007,2.716000000000001,20°C to 29°C,Normal: 6%-9%
1741,2010-10-29,32,No Holiday,No Holiday,1115138.5099999998,7.472222222222225,190.951728,9.136999999999988,2.747999999999998,0°C to 9°C,High: >9%
1742,2010-10-29,33,No Holiday,No Holiday,213538.32,21.855555555555583,126.43641939999999,9.264999999999992,3.129999999999998,20°C to 29°C,High: >9%
1743,2010-10-29,34,No Holiday,No Holiday,926294.0200000003,10.43333333333332,126.43641940000006,10.210000000000006,2.717999999999998,10°C to 19°C,High: >9%
1744,2010-10-29,35,No Holiday,No Holiday,857797.33,16.12222222222224,136.73754840000018,8.762999999999996,2.9209999999999994,10°C to 19°C,Normal: 6%-9%
1745,2010-10-29,36,No Holiday,No Holiday,392654.26000000007,24.566666666666688,210.6736944000002,8.476,2.6800000000000033,20°C to 29°C,Normal: 6%-9%
1746,2010-10-29,37,No Holiday,No Holiday,514485.8999999999,24.56666666666668,210.6736944000002,8.476,2.7159999999999975,20°C to 29°C,Normal: 6%-9%
1747,2010-10-29,38,No Holiday,No Holiday,341219.63,16.161111111111122,126.43641939999999,14.31299999999999,3.0160000000000005,10°C to 19°C,High: >9%
1748,2010-10-29,39,No Holiday,No Holiday,1294769.0800000003,23.96666666666669,210.67369440000024,8.476,2.7160000000000006,20°C to 29°C,Normal: 6%-9%
1749,2010-10-29,40,No Holiday,No Holiday,875038.8400000002,8.388888888888902,132.87083869999995,5.286999999999996,2.9379999999999966,0°C to 9°C,Low: <6%
1750,2010-10-29,41,No Holiday,No Holiday,1144854.5599999998,5.644444444444445,190.951728,7.507999999999993,2.747999999999998,0°C to 9°C,Normal: 6%-9%
1751,2010-10-29,42,No Holiday,No Holiday,476967.65,20.42222222222222,126.43641939999999,9.002999999999991,3.129999999999998,20°C to 29°C,High: >9%
1752,2010-10-29,43,No Holiday,No Holiday,610076.3199999998,18.8222222222222,203.82422579999988,10.209999999999994,2.715999999999997,10°C to 19°C,High: >9%
1753,2010-10-29,44,No Holiday,No Holiday,286497.49,7.2888888888888905,126.43641939999999,7.610000000000009,2.8409999999999984,0°C to 9°C,Normal: 6%-9%
1754,2010-10-29,45,No Holiday,No Holiday,732859.76,16.277777777777803,182.9011166,8.724000000000002,2.9209999999999994,10°C to 19°C,Normal: 6%-9%
1755,2010-11-05,1,No Holiday,No Holiday,1551659.2800000007,14.855555555555583,211.9563939,7.8380000000000045,2.688999999999995,10°C to 19°C,Normal: 6%-9%
1756,2010-11-05,2,No Holiday,No Holiday,1939061.41,14.361111111111095,211.61350529999987,8.163000000000007,2.688999999999995,10°C to 19°C,Normal: 6%-9%
1757,2010-11-05,3,No Holiday,No Holiday,423175.5599999999,17.188888888888876,215.27654719999973,7.564000000000007,2.6889999999999956,10°C to 19°C,Normal: 6%-9%
1758,2010-11-05,4,No Holiday,No Holiday,2013115.7900000005,10.888888888888905,126.4912903000002,7.127000000000006,2.699000000000003,10°C to 19°C,Normal: 6%-9%
1759,2010-11-05,5,No Holiday,No Holiday,325310.3,14.933333333333312,212.51260510000023,6.767999999999989,2.6889999999999956,10°C to 19°C,Normal: 6%-9%
1760,2010-11-05,6,No Holiday,No Holiday,1505442.1500000001,15.5,213.47855030000017,7.007000000000004,2.688999999999995,10°C to 19°C,Normal: 6%-9%
1761,2010-11-05,7,No Holiday,No Holiday,480512.44,9.688888888888878,190.9964376999998,9.13699999999999,2.7290000000000036,10°C to 19°C,High: >9%
1762,2010-11-05,8,No Holiday,No Holiday,927266.34,13.200000000000017,215.3230000000002,6.4329999999999945,2.688999999999995,10°C to 19°C,Normal: 6%-9%
1763,2010-11-05,9,No Holiday,No Holiday,517869.97,14.827777777777781,215.50654519999992,6.560000000000001,2.6889999999999956,10°C to 19°C,Normal: 6%-9%
1764,2010-11-05,10,No Holiday,No Holiday,1832211.96,21.688888888888876,126.4912903000002,9.003000000000002,3.008999999999994,20°C to 29°C,High: >9%
1765,2010-11-05,11,No Holiday,No Holiday,1332759.1299999994,18.005555555555553,215.2765471999997,7.564000000000008,2.6889999999999956,10°C to 19°C,Normal: 6%-9%
1766,2010-11-05,12,No Holiday,No Holiday,929690.7099999995,18.605555555555586,126.49129030000019,14.31299999999999,3.1289999999999973,10°C to 19°C,High: >9%
1767,2010-11-05,13,No Holiday,No Holiday,1854967.66,9.977777777777767,126.4912903000002,7.795000000000001,2.830999999999997,10°C to 19°C,Normal: 6%-9%
1768,2010-11-05,14,No Holiday,No Holiday,2078417.4699999997,7.583333333333327,182.94636480000005,8.724000000000002,2.917000000000001,0°C to 9°C,Normal: 6%-9%
1769,2010-11-05,15,No Holiday,No Holiday,612987.64,4.605555555555554,132.92458059999993,8.067000000000005,3.0490000000000044,0°C to 9°C,Normal: 6%-9%
1770,2010-11-05,16,No Holiday,No Holiday,446905.01999999996,4.411111111111103,190.9964376999998,6.985999999999994,2.729000000000003,0°C to 9°C,Normal: 6%-9%
1771,2010-11-05,17,No Holiday,No Holiday,818434.4900000003,5.855555555555554,126.49129030000019,6.8849999999999945,2.8309999999999973,0°C to 9°C,Normal: 6%-9%
1772,2010-11-05,18,No Holiday,No Holiday,1089530.94,5.5833333333333295,132.92458059999993,9.331000000000007,2.9379999999999966,0°C to 9°C,High: >9%
1773,2010-11-05,19,No Holiday,No Holiday,1435379.25,5.433333333333336,132.92458059999993,8.067000000000005,3.049000000000005,0°C to 9°C,Normal: 6%-9%
1774,2010-11-05,20,No Holiday,No Holiday,2184316.6400000006,5.9888888888888845,205.16083699999984,7.483999999999994,2.917000000000001,0°C to 9°C,Normal: 6%-9%
1775,2010-11-05,21,No Holiday,No Holiday,719888.7600000001,14.838888888888873,211.61350529999987,8.163000000000007,2.6889999999999956,10°C to 19°C,Normal: 6%-9%
1776,2010-11-05,22,No Holiday,No Holiday,1006888.16,6.855555555555555,136.78622580000024,8.572000000000001,2.937999999999997,0°C to 9°C,Normal: 6%-9%
1777,2010-11-05,23,No Holiday,No Holiday,1203119.9599999997,2.555555555555553,132.92458059999993,5.286999999999996,2.9379999999999966,0°C to 9°C,Low: <6%
1778,2010-11-05,24,No Holiday,No Holiday,1285358.01,5.666666666666671,132.92458059999993,8.274999999999988,3.0490000000000044,0°C to 9°C,Normal: 6%-9%
1779,2010-11-05,25,No Holiday,No Holiday,696314.5300000003,3.777777777777773,205.16083699999984,7.483999999999992,2.917000000000001,0°C to 9°C,Normal: 6%-9%
1780,2010-11-05,26,No Holiday,No Holiday,970224.5100000004,-0.8277777777777763,132.92458059999993,8.149,2.937999999999997,0°C to 9°C,Normal: 6%-9%
1781,2010-11-05,27,No Holiday,No Holiday,1686010.0200000005,7.727777777777771,136.78622580000027,8.021000000000006,3.049000000000005,0°C to 9°C,Normal: 6%-9%
1782,2010-11-05,28,No Holiday,No Holiday,1501663.2600000002,18.60555555555559,126.49129030000019,14.31299999999999,3.1289999999999973,10°C to 19°C,High: >9%
1783,2010-11-05,29,No Holiday,No Holiday,521002.97000000003,6.855555555555555,132.92458059999993,10.524,2.937999999999997,0°C to 9°C,High: >9%
1784,2010-11-05,30,No Holiday,No Holiday,484661.86999999994,14.838888888888881,211.6135052999999,8.163000000000006,2.6889999999999965,10°C to 19°C,Normal: 6%-9%
1785,2010-11-05,31,No Holiday,No Holiday,1324455.72,14.838888888888873,211.61350529999987,8.163000000000007,2.688999999999995,10°C to 19°C,Normal: 6%-9%
1786,2010-11-05,32,No Holiday,No Holiday,1063056.21,9.555555555555546,190.99643769999977,9.136999999999988,2.7290000000000045,10°C to 19°C,High: >9%
